271497b0f4747152bfa4775821e2ef33b4a894aa	ee266bb47c7b9b052d67e491fa8c28e301c36691 032667ce12e55f79714c84da7ab29a0ef8261eb5	2019-02-27T03:48:52-06:00	2019-02-27T03:48:52-06:00	Merge pull request #15 in GRAPHICS/omap5-sgx-ddk-um-linux from GFXFORK/eric-omap5-sgx-ddk-um-linux:bugfix/a0850410/ddk1.17_cleanup to ti-img-sgx/rocko/1.17.4948957
2736a396f9c801fc0818d830f8a3215aeb8b6534	da4caef619d9c6526e1c86c73ddf5cde6412572b	2018-03-01T21:33:23+05:30	2018-03-01T21:33:23+05:30	wlpvr_ws: Map DBM buffers and populate meminfo
27dd28616a44757742ae9c090b17a62235a7e805	87d7e5c1e4db1bab048939c9719059d549c1e8dd	2019-11-20T10:35:48+05:30	2019-11-20T10:35:48+05:30	um: dbm: Add apphint for DRM driver name
2a2e5bb090ced870d73ed4edbc54793e952cc6d8	87d7e5c1e4db1bab048939c9719059d549c1e8dd 0ecd63c800a6181849f02e75d36e03ed0c552da5	2019-10-25T11:56:26-05:00	2019-10-25T11:56:26-05:00	Merge pull request #25 in GRAPHICS/omap5-sgx-ddk-um-linux from GFXFORK/afd-omap5-sgx-ddk-um-linux:feature/a0226330/mesa3d-frontend to ti-img-sgx/thud/1.17.4948957
2bce2bd76259848e7d263e0a85c164480a71ba7d	271497b0f4747152bfa4775821e2ef33b4a894aa cbb4c37a4f7bc729ef3d0972c6129ae1e70e813a	2019-02-28T05:15:59-06:00	2019-02-28T05:15:59-06:00	Merge pull request #16 in GRAPHICS/omap5-sgx-ddk-um-linux from GFXFORK/eric-omap5-sgx-ddk-um-linux:feature/a0850410/enable_all_SoCs_for_lts2019 to ti-img-sgx/thud/1.17.4948957
2c792795f8b5737e13aee522106629b6a5d61993	72512a1b1752c36d02cbe224890949e6b07a7ba1	2017-12-22T12:37:08+05:30	2017-12-22T12:37:08+05:30	um: add platform detection for DRA71x, DRA76x
32ad0237d69eb190d5b702a0bb4fac060e4995f2	5830fc09a5f37ca89b718d7c60a838e0267a6371	2018-05-22T14:44:56+05:30	2018-05-22T14:44:56+05:30	um: build for vision_sdk
32ebe15572e01bb72597d44d00f50dcde1b01d10	59368886f3ddb0094b92659a00ed023bef5183b3	2013-10-07T18:34:18+05:30	2013-10-07T18:34:18+05:30	Moving the gbm libraries to gbm directory
33168125af776d63ceadf7e89bba6a9dd84e438d	73d165f284bdf861a471e429c350c33349120003	2013-12-11T13:51:38+05:30	2013-12-11T13:51:38+05:30	Add support for X11 binaries and PVR EXA driver
337832df9662f0842ce4704342c0e42acab22209	c44c55fd700204e40ed17cf5598cd372979715de	2023-10-13T15:00:17-05:00	2023-10-13T15:54:47-05:00	all: update all binaries for mesa builds
